tmdb_id,title,clean_title,genres,overview,poster_url
99861,Avengers: Age of Ultron,avengers age of ultron,Action|Adventure|Science Fiction,"When Tony Stark tries to jumpstart a dormant peacekeeping program, things go awry and Earth’s Mightiest Heroes are put to the ultimate test as the fate of the planet hangs in the balance. As the villainous Ultron emerges, it is up to The Avengers to stop him from enacting his terrible plans, and soon uneasy alliances and unexpected action pave the way for an epic and unique global adventure.",https://image.tmdb.org/t/p/w500/4ssDuvEDkSArWEdyBl2X5EHvYKU.jpg
38757,Tangled,tangled,Animation|Family|Adventure,"Feisty teenager Rapunzel, who has long and magical hair, wants to go and see sky lanterns on her eighteenth birthday, but she's bound to a tower by her overprotective mother. She strikes a deal with Flynn Rider, a charming wanted thief, and the duo set off on an action-packed escapade.",https://image.tmdb.org/t/p/w500/ym7Kst6a4uodryxqbGOxmewF235.jpg
1383519,Wolf Beach,wolf beach,Comedy|Thriller,Manu works at a beach bar. Klaus won't leave the last beach chair. What seems like a clash between opposites turns suspicious when Manu doubts Klaus's presence is coincidental. Tension builds until Klaus makes a disturbing offer.,https://image.tmdb.org/t/p/w500/cBUeTWemlBG9b22TY2qMibtfgaA.jpg
1408208,Exit 8,exit 8,Horror|Mystery,"A man trapped in an endless sterile subway passageway sets out to find Exit 8. The rules of his quest are simple: do not overlook anything out of the ordinary. If you discover an anomaly, turn back immediately. If you don’t, carry on. Then leave from Exit 8. But even a single oversight will send him back to the beginning. Will he ever reach his goal and escape this infinite corridor?",https://image.tmdb.org/t/p/w500/nQXYTvm6AY4WmtcPskroqC7Skh.jpg
301528,Toy Story 4,toy story 4,Family|Comedy|Animation|Adventure,"Woody has always been confident about his place in the world, devoted to taking care of his kid—whether that's Andy or Bonnie. But after Bonnie creates a reluctant new toy called ""Forky"", a road trip adventure alongside old and new friends challenges everything Woody believes about loyalty, purpose, and what it truly means to be a toy.",https://image.tmdb.org/t/p/w500/w9kR8qbmQ01HwnvK4alvnQ2ca0L.jpg
687259,Ghost Stories,ghost stories,Horror,,https://image.tmdb.org/t/p/w500/m4ALMhsuqOOUkkABvgQWfrgoL8y.jpg
1659087,180,180,Thriller|Crime|Drama|TV Movie,"When an unexpected road rage incident puts his son in critical condition, an enraged father spirals down a dark path of emotional turmoil and vengeance.",https://image.tmdb.org/t/p/w500/9ISjrhA38HpSSGtfiCk8lpziC3K.jpg
7131,Van Helsing,van helsing,Horror|Adventure|Action,Famed monster slayer Gabriel Van Helsing is dispatched to Transylvania to assist the last of the Valerious bloodline in defeating Count Dracula. Anna Valerious reveals that Dracula has formed an unholy alliance with Dr. Frankenstein's monster and is hell-bent on exacting a centuries-old curse on her family.,https://image.tmdb.org/t/p/w500/gsFun8nATm52aGHeT8ueAel98nE.jpg
484503,The Black Pearl,the black pearl,Drama,"Women are beaten, raped, tortured and killed in brutal prison.",https://image.tmdb.org/t/p/w500/yRlYkjecV3lJf51jIJI9ECzofVQ.jpg
1291608,Dhurandhar,dhurandhar,Action|Crime|Thriller,"A mysterious traveler slips into the heart of Karachi's underbelly and rises through its ranks with lethal precision, only to tear the notorious ISI-Underworld nexus apart from within.",https://image.tmdb.org/t/p/w500/8FHOtUpNIk5ZPEay2N2EY5lrxkv.jpg
1621,Trading Places,trading places,Comedy,A snobbish investor and a wily street con-artist find their positions reversed as part of a bet by two callous millionaires.,https://image.tmdb.org/t/p/w500/8mBuLCOcpWnmYtZc4aqtvDXslv6.jpg
297762,Wonder Woman,wonder woman,Action|Adventure|Fantasy,An Amazon princess comes to the world of Man in the grips of the First World War to confront the forces of evil and bring an end to human conflict.,https://image.tmdb.org/t/p/w500/v4ncgZjG2Zu8ZW5al1vIZTsSjqX.jpg
559,Spider-Man 3,spiderman 3,Action|Adventure|Science Fiction,"The seemingly invincible Spider-Man goes up against an all-new crop of villains—including the shape-shifting Sandman. While Spider-Man’s superpowers are altered by an alien organism, his alter ego, Peter Parker, deals with nemesis Eddie Brock and also gets caught up in a love triangle.",https://image.tmdb.org/t/p/w500/qFmwhVUoUSXjkKRmca5yGDEXBIj.jpg
405746,Door,door,Horror|Mystery|Thriller,"Yasuko, a housewife, lives in an urban high-rise apartment with her husband Satoru and her son Takuto.  Annoyed by spam calls and door-to-door salesmen, Yasuko slams the door on a salesman’s hand when he tries to squeeze a flyer through the apartment's chained front door. He leaves, but the next day, her nightmare starts.",https://image.tmdb.org/t/p/w500/uNTZ9vp32AYd6kcAcm63jVg6u44.jpg
1007734,Nobody 2,nobody 2,Action|Thriller|Comedy,"Former assassin Hutch Mansell takes his family on a nostalgic vacation to a small-town theme park, only to be pulled back into violence when they clash with a corrupt operator, a crooked sheriff, and a ruthless crime boss.",https://image.tmdb.org/t/p/w500/svXVRoRSu6zzFtCzkRsjZS7Lqpd.jpg
218,The Terminator,the terminator,Action|Thriller|Science Fiction,"In the post-apocalyptic future, reigning tyrannical supercomputers teleport a cyborg assassin known as the ""Terminator"" back to 1984 to kill Sarah Connor, whose unborn son is destined to lead insurgents against 21st century mechanical hegemony. Meanwhile, the human-resistance movement dispatches a lone warrior to safeguard Sarah. Can he stop the virtually indestructible killing machine?",https://image.tmdb.org/t/p/w500/qvktm0BHcnmDpul4Hz01GIazWPr.jpg
49013,Cars 2,cars 2,Animation|Family|Adventure|Comedy,Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international espionage.,https://image.tmdb.org/t/p/w500/okIz1HyxeVOMzYwwHUjH2pHi74I.jpg
243352,Where Hope Grows,where hope grows,Drama,"Calvin Campbell is a former professional baseball player sent to an early retirement due to his panic attacks at the plate. Even though he had all the talent for the big leagues, he struggles with the curveballs life has thrown him. Today, he mindlessly sleepwalks through his days and the challenge of raising his teenager daughter. His life is in a slow downward spiral when it is suddenly awakened and invigorated by the most unlikely person – Produce, a young-man with Down syndrome who works at the local grocery store.",https://image.tmdb.org/t/p/w500/gQmOsU2hA0PrGvxGjzty1S2OO3H.jpg
436969,The Suicide Squad,the suicide squad,Action|Comedy|Adventure,"Supervillains Harley Quinn, Bloodsport, Peacemaker and a collection of nutty cons at Belle Reve prison join the super-secret, super-shady Task Force X as they are dropped off at the remote, enemy-infused island of Corto Maltese.",https://image.tmdb.org/t/p/w500/q61qEyssk2ku3okWICKArlAdhBn.jpg
1430077,Hokum,hokum,Horror,"When novelist Ohm Bauman retreats to a remote inn to scatter his parents' ashes, he is consumed by tales of a witch haunting the honeymoon suite. Disturbing visions and a shocking disappearance forces him to confront dark corners of his past.",https://image.tmdb.org/t/p/w500/jKPWwsbAM6HKURPYQ1eG8DmKMKn.jpg
73353,Man in the Mirror: The Michael Jackson Story,man in the mirror the michael jackson story,Drama|TV Movie,Chronicles the rise and fall of pop king Michael Jackson.,https://image.tmdb.org/t/p/w500/qhp25BXUEqIaDFQbC7YI3h2FSqD.jpg
653346,Kingdom of the Planet of the Apes,kingdom of the planet of the apes,Science Fiction|Adventure|Action,"Several generations following Caesar's reign, apes – now the dominant species – live harmoniously while humans have been reduced to living in the shadows. As a new tyrannical ape leader builds his empire, one young ape undertakes a harrowing journey that will cause him to question all he's known about the past and to make choices that will define a future for apes and humans alike.",https://image.tmdb.org/t/p/w500/gKkl37BQuKTanygYQG1pyYgLVgf.jpg
27098,All Things Fair,all things fair,Drama|Romance|War,"In 1943 Malmö, 15-year-old Stig is attracted to his teacher Viola, 22 years his senior, who, drawn to his youth and innocence, believes the lad is a God-sent relief from her miserable marriage to a drunken, unfaithful lout.",https://image.tmdb.org/t/p/w500/y1oFNynXrIzlPUe4CXKMR2dpNep.jpg
585032,Sa Bang-ji,sa bangji,Drama|Romance|History,"Sa Bangji was an intersex person who according to historical records lived during Korea’s Joseon Dynasty. Taken in by a kindly benefactor, Sa Bangji lives in a monastery that is one day visited by a young widow, Lee So-sa, who is in mourning following the death of her husband. The pair’s meeting seems predestined, with the erotic attraction between Sa Bangji and Lee So-sa soon evolving into something far more transcendent – and dangerous.  While aspects of the film – its stylised depiction of female actors and sex – identify it as a product of its time, Sa Bangji is undeniably a milestone in screen representations of intersex people, a film that refuses to shy away from the horrendous stigmatization faced by its titular character.",https://image.tmdb.org/t/p/w500/uFsTrW5qzU2l3YE0ataLoUgfsjJ.jpg
935508,Female Teacher Punisher 2: Goddess of Hell,female teacher punisher 2 goddess of hell,Action,"In the daytime, an ordinary high school girl's English teacher, but at night, the dynamite body of Super Lady Reiko, who defeats the villains who are infested in the world as an agent of a mysterious organization, explodes. A direct sequel to the first iteration.",https://image.tmdb.org/t/p/w500/uTR9osRcA5hKALePWTsyhZdNt56.jpg
293660,Deadpool,deadpool,Action|Adventure|Comedy,"The origin story of former Special Forces operative turned mercenary Wade Wilson, who, after being subjected to a rogue experiment that leaves him with accelerated healing powers, adopts the alter ego Deadpool. Armed with his new abilities and a dark, twisted sense of humor, Deadpool hunts down the man who nearly destroyed his life.",https://image.tmdb.org/t/p/w500/3E53WEZJqP6aM84D8CckXx4pIHw.jpg
694,The Shining,the shining,Horror|Thriller,"Jack Torrance accepts a caretaker job at the Overlook Hotel, where he, along with his wife Wendy and their son Danny, must live isolated from the rest of the world for the winter. But they aren't prepared for the madness that lurks within.",https://image.tmdb.org/t/p/w500/uAR0AWqhQL1hQa69UDEbb2rE5Wx.jpg
168259,Furious 7,furious 7,Action|Crime|Thriller,Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.,https://image.tmdb.org/t/p/w500/ktofZ9Htrjiy0P6LEowsDaxd3Ri.jpg
286217,The Martian,the martian,Science Fiction|Drama|Adventure,"During a manned mission to Mars, Astronaut Mark Watney is presumed dead after a fierce storm and left behind by his crew. But Watney has survived and finds himself stranded and alone on the hostile planet. With only meager supplies, he must draw upon his ingenuity, wit and spirit to subsist and find a way to signal to Earth that he is alive.",https://image.tmdb.org/t/p/w500/3ndAx3weG6KDkJIRMCi5vXX6Dyb.jpg
1930,The Amazing Spider-Man,the amazing spiderman,Action|Adventure|Science Fiction,"Peter Parker is an outcast high schooler abandoned by his parents as a boy, leaving him to be raised by his Uncle Ben and Aunt May. Like most teenagers, Peter is trying to figure out who he is and how he got to be the person he is today. As Peter discovers a mysterious briefcase that belonged to his father, he begins a quest to understand his parents' disappearance – leading him directly to Oscorp and the lab of Dr. Curt Connors, his father's former partner. As Spider-Man is set on a collision course with Connors' alter ego, The Lizard, Peter will make life-altering choices to use his powers and shape his destiny to become a hero.",https://image.tmdb.org/t/p/w500/jexoNYnPd6vVrmygwF6QZmWPFdu.jpg
128,Princess Mononoke,princess mononoke,Adventure|Fantasy|Animation,"Ashitaka, a prince of the disappearing Emishi people, is cursed by a demonized boar god and must journey to the west to find a cure. Along the way, he encounters San, a young human woman fighting to protect the forest, and Lady Eboshi, who is trying to destroy it. Ashitaka must find a way to bring balance to this conflict.",https://image.tmdb.org/t/p/w500/cMYCDADoLKLbB83g4WnJegaZimC.jpg
106,Predator,predator,Science Fiction|Action|Adventure|Thriller,A team of elite commandos on a secret mission in a Central American jungle come to find themselves hunted by an extraterrestrial warrior.,https://image.tmdb.org/t/p/w500/k3mW4qfJo6SKqe6laRyNGnbB9n5.jpg
1100988,28 Years Later,28 years later,Horror|Thriller|Science Fiction,"Twenty-eight years after the Rage virus outbreak, a heavily-defended island survives connected to the mainland by a single causeway. When one of the group leaves the island into the dark heart of the mainland, he discovers secrets, wonders, and horrors that have mutated not only the infected but other survivors as well.",https://image.tmdb.org/t/p/w500/n5FygjEppOvac6yEaowi26nTyw3.jpg
207,Dead Poets Society,dead poets society,Drama,"At an elite, old-fashioned boarding school in New England, a passionate English teacher inspires his students to rebel against convention and seize the potential of every day, courting the disdain of the stern headmaster.",https://image.tmdb.org/t/p/w500/erzbMlcNHOdx24AXOcn2ZKA7R1q.jpg
5879,In the Realm of the Senses,in the realm of the senses,Drama|Romance,"A passionate telling of the story of Sada Abe, a woman whose affair with her master led to an obsessive and ultimately destructive sexual relationship.",https://image.tmdb.org/t/p/w500/AiFQbgjgSXWPfbi9iIYT39iXWMW.jpg
49026,The Dark Knight Rises,the dark knight rises,Action|Crime|Drama|Thriller,"Following the death of District Attorney Harvey Dent, Batman assumes responsibility for Dent's crimes to protect the late attorney's reputation and is subsequently hunted by the Gotham City Police Department. Eight years later, Batman encounters the mysterious Selina Kyle and the villainous Bane, a new terrorist leader who overwhelms Gotham's finest. The Dark Knight resurfaces to protect a city that has branded him an enemy.",https://image.tmdb.org/t/p/w500/hr0L2aueqlP2BYUblTTjmtn0hw4.jpg
823219,Flow,flow,Adventure|Animation|Family|Fantasy,"A solitary cat, displaced by a great flood, finds refuge on a boat with various species and must navigate the challenges of adapting to a transformed world together.",https://image.tmdb.org/t/p/w500/zME0Ul0w48MKkYBnFRn40M5qgLh.jpg
48650,Room in Rome,room in rome,Drama|Romance,"A hotel room in the center of Rome serves as the setting for Alba and Natasha, two sexy and recently acquainted women, to have a physical adventure that touches their very souls.",https://image.tmdb.org/t/p/w500/w90ItYf9qagQKVEBr1uFxPomAtf.jpg
1448560,Wildcat,wildcat,Action|Thriller,An ex-black ops team reunite to pull off a desperate heist in order to save the life of their leader’s eight-year-old daughter.,https://image.tmdb.org/t/p/w500/h893ImjM6Fsv5DFhKJdlZFZIJno.jpg
829557,365 Days: This Day,365 days this day,Romance|Drama,"Laura and Massimo are back and hotter than ever. But the reunited couple's new beginning is complicated by Massimo’s family ties and a mysterious man who enters Laura’s life to win her heart and trust, at any cost.",https://image.tmdb.org/t/p/w500/7qU0SOVcQ8BTJLodcAlulUAG16C.jpg
53851,The Baroness and the Butler,the baroness and the butler,Comedy|Drama|Romance,A Butler gets elected to the Hungarian parliament where he opposes his master's government.,https://image.tmdb.org/t/p/w500/806prpx0S14TH2wuyxvOffrqJgZ.jpg
359410,Road House,road house,Action|Thriller|Drama,"Ex-UFC fighter Dalton takes a job as a bouncer at a Florida Keys roadhouse, only to discover that this paradise is not all it seems.",https://image.tmdb.org/t/p/w500/fDEdtS4P0gJsxHDIt8dG8TR5dx1.jpg
935505,Female Teacher Punisher: Goddess of Revenge,female teacher punisher goddess of revenge,Action,"In the daytime, an ordinary high school girl's English teacher, but at night, the dynamite body of Super Lady Reiko, who defeats the villains who are infested in the world as an agent of a mysterious organization, explodes.",https://image.tmdb.org/t/p/w500/z6T7ZsZ9hEx4ssmeTuQhizdhJ2t.jpg
1363123,The Family Plan 2,the family plan 2,Action|Comedy,"Now that Dan's assassin days are behind him, all he wants for Christmas is quality time with his kids. But when he learns his daughter has her own plans, he books a family trip to London—putting them all in the crosshairs of an unexpected enemy.",https://image.tmdb.org/t/p/w500/semFxuYx6HcrkZzslgAkBqfJvZk.jpg
313369,La La Land,la la land,Comedy|Drama|Romance,"Mia, an aspiring actress, serves lattes to movie stars in between auditions and Sebastian, a jazz musician, scrapes by playing cocktail party gigs in dingy bars, but as success mounts they are faced with decisions that begin to fray the fragile fabric of their love affair, and the dreams they worked so hard to maintain in each other threaten to rip them apart.",https://image.tmdb.org/t/p/w500/uDO8zWDhfWwoFdKS4fzkUJt0Rf0.jpg
696393,Cold Storage,cold storage,Horror|Science Fiction|Comedy,"When a mutating, highly contagious fungus escapes a sealed facility, two employees – joined by a grizzled bioterror operative – must survive the wildest night shift ever to save humanity from extinction.",https://image.tmdb.org/t/p/w500/3HA2iiq982e01EKXJvPFyfMADVM.jpg
1124,The Prestige,the prestige,Drama|Mystery|Science Fiction,"A mysterious story of two magicians whose intense rivalry leads them on a life-long battle for supremacy -- full of obsession, deceit and jealousy with dangerous and deadly consequences.",https://image.tmdb.org/t/p/w500/Ag2B2KHKQPukjH7WutmgnnSNurZ.jpg
1669051,Kesong Puti,kesong puti,Drama,"Have a taste of VMX Newest Temptation Apphle Celso. Lena, a Kesong Puti vendor, meets a charming dairy supplier Manny. Their chemistry sparks a daring secret that transforms her humble cheese into their town’s obsession.",https://image.tmdb.org/t/p/w500/8zYU8hlKR5111IToxXvv5575tZG.jpg
68726,Pacific Rim,pacific rim,Action|Science Fiction|Adventure,"Using massive piloted robots to combat the alien threat, earth's survivors take the fight to the invading alien force lurking in the depths of the Pacific Ocean. Nearly defenseless in the face of the relentless enemy, the forces of mankind have no choice but to turn to two unlikely heroes who now stand as earth's final hope against the mounting apocalypse.",https://image.tmdb.org/t/p/w500/8wo4eN8dWKaKlxhSvBz19uvj8gA.jpg
311,Once Upon a Time in America,once upon a time in america,Drama|Crime,"A former Prohibition-era Jewish gangster returns to the Lower East Side of Manhattan over thirty years later, where he once again must confront the ghosts and regrets of his old life.",https://image.tmdb.org/t/p/w500/i0enkzsL5dPeneWnjl1fCWm6L7k.jpg
1275779,Disclosure Day,disclosure day,Mystery|Science Fiction|Thriller,"If you found out we weren’t alone, if someone showed you, proved it to you, would that frighten you?",https://image.tmdb.org/t/p/w500/3o5YPjDGDTcTDL5ftDA9NwN9dLd.jpg
1272149,Bridget Jones: Mad About the Boy,bridget jones mad about the boy,Romance|Comedy|Drama,"Bridget Jones navigates life as a widow and single mum with the help of her family, friends, and former lover, Daniel. Back to work and on the apps, she's pursued by a younger man and maybe – just maybe – her son's science teacher.",https://image.tmdb.org/t/p/w500/e5VR3nhLYG60znxaqU84wv4VSCb.jpg
533533,TRON: Ares,tron ares,Science Fiction|Adventure|Action,"A highly sophisticated Program called Ares is sent from the digital world into the real world on a dangerous mission, marking humankind's first encounter with A.I. beings.",https://image.tmdb.org/t/p/w500/chpWmskl3aKm1aTZqUHRCtviwPy.jpg
524047,Greenland,greenland,Thriller|Adventure|Action|Science Fiction,"John Garrity, his estranged wife and their young son embark on a perilous journey to find sanctuary as a planet-killing comet hurtles toward Earth. Amid terrifying accounts of cities getting levelled, the Garritys experience the best and worst in humanity. As the countdown to the global apocalypse approaches zero, their incredible trek culminates in a desperate and last-minute flight to a possible safe haven.",https://image.tmdb.org/t/p/w500/bNo2mcvSwIvnx8K6y1euAc1TLVq.jpg
271110,Captain America: Civil War,captain america civil war,Adventure|Action|Science Fiction,"Following the events of Age of Ultron, the collective governments of the world pass an act designed to regulate all superhuman activity. This polarizes opinion amongst the Avengers, causing two factions to side with Iron Man or Captain America, which causes an epic battle between former allies.",https://image.tmdb.org/t/p/w500/rAGiXaUfPzY7CDEyNKUofk3Kw2e.jpg
1003596,Avengers: Doomsday,avengers doomsday,Science Fiction|Action|Adventure,Beloved heroes from three distinct universes are set on a deadly collision course and face an existential threat unlike anything they've ever encountered.,https://image.tmdb.org/t/p/w500/8HkIe2i4ScpCkcX9SzZ9IPasqWV.jpg
50619,The Twilight Saga: Breaking Dawn - Part 1,the twilight saga breaking dawn  part 1,Adventure|Fantasy|Romance,Bella Swan and Edward Cullen's honeymoon phase is abruptly disrupted by betrayals and unforeseen tragedies that endanger their world.,https://image.tmdb.org/t/p/w500/qs8LsHKYlVRmJbFUiSUhhRAygwj.jpg
822119,Captain America: Brave New World,captain america brave new world,Action|Thriller|Science Fiction,"After meeting with newly elected U.S. President Thaddeus Ross, Sam finds himself in the middle of an international incident. He must discover the reason behind a nefarious global plot before the true mastermind has the entire world seeing red.",https://image.tmdb.org/t/p/w500/pzIddUEMWhWzfvLI3TwxUG2wGoi.jpg
2288,Closer,closer,Drama|Romance,The relationships of two couples become complicated and deceitful when the man from one couple meets the woman of the other.,https://image.tmdb.org/t/p/w500/fGGaokx4k00S0J603VG53Qlr9jz.jpg
572802,Aquaman and the Lost Kingdom,aquaman and the lost kingdom,Action|Adventure|Fantasy,"Black Manta seeks revenge on Aquaman for his father's death. Wielding the Black Trident's power, he becomes a formidable foe. To defend Atlantis, Arthur (Aquaman) forges an alliance with his imprisoned brother. They must protect the kingdom.",https://image.tmdb.org/t/p/w500/7lTnXOy0iNtBAdRP3TZvaKJ77F6.jpg
573435,Bad Boys: Ride or Die,bad boys ride or die,Action|Comedy|Crime,"After their late former Captain is framed, Lowrey and Burnett try to clear his name, only to end up on the run themselves.",https://image.tmdb.org/t/p/w500/oGythE98MYleE6mZlGs5oBGkux1.jpg
10674,Mulan,mulan,Animation|Family|Adventure,"When Imperial China calls one man from every family to defend the empire from invading Huns, a young woman disguises herself as a soldier to take her ailing father’s place. Facing ruthless invaders, brutal training, and the risk of execution if discovered, she must decide who she truly is— and what she’s willing to fight for.",https://image.tmdb.org/t/p/w500/jAbexAtB0aSfP5Ay4TpWHARyVnG.jpg
17903,A Frozen Flower,a frozen flower,Drama,A historical drama set in the Koryo dynasty and focused on the relationship between a king and his bodyguard.,https://image.tmdb.org/t/p/w500/jvGmbNUh0eq9ShQmMSof0DXXHWY.jpg
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",the chronicles of narnia the lion the witch and the wardrobe,Adventure|Family|Fantasy,"Siblings Lucy, Edmund, Susan and Peter step through a magical wardrobe and find the land of Narnia. There, they discover a charming, once peaceful kingdom that has been plunged into eternal winter by the evil White Witch, Jadis. Aided by the wise and magnificent lion, Aslan, the children lead Narnia into a spectacular, climactic battle to be free of the Witch's glacial powers forever.",https://image.tmdb.org/t/p/w500/iREd0rNCjYdf5Ar0vfaW32yrkm.jpg
1128650,The Prosecutor,the prosecutor,Action|Drama|Crime|Thriller,"A poor young man is wrongly charged with drug trafficking after being deceived. An ex-prosecutor investigates the case, uncovers a corrupt lawyer team's scheme, and restores justice despite obstruction from evil forces.",https://image.tmdb.org/t/p/w500/lTSOwjX2pVynL06MGhxgAnvH4Z2.jpg
772,Home Alone 2: Lost in New York,home alone 2 lost in new york,Comedy|Family|Adventure,"Instead of flying to Florida with his folks, Kevin ends up alone in New York, where he gets a hotel room with his dad's credit card—despite problems from a clerk and meddling bellboy. But when Kevin runs into his old nemeses, the Wet Bandits, he's determined to foil their plans to rob a toy store on Christmas Eve.",https://image.tmdb.org/t/p/w500/uuitWHpJwxD1wruFl2nZHIb4UGN.jpg
1119449,"Good Luck, Have Fun, Don't Die",good luck have fun don't die,Science Fiction|Action|Comedy,A 'Man from the Future' arrives at an LA diner where he must recruit the precise combination of disgruntled patrons to join him on a one-night quest to save the world from the terminal threat of a rogue artificial intelligence.,https://image.tmdb.org/t/p/w500/rWcfOdY7TU6lTdazWj0ebDZnAfO.jpg
809,Shrek 2,shrek 2,Animation|Comedy|Family|Fantasy|Romance,"Happily ever after never seemed so far far away when a trip to meet the in-laws turns into a hilariously twisted adventure for Shrek and Fiona. With the help of his faithful Donkey, Shrek takes on a potion-brewing Fairy Godmother, the pompous Prince Charming, and the ogre-killer, Puss In Boots.",https://image.tmdb.org/t/p/w500/2yYP0PQjG8zVqturh1BAqu2Tixl.jpg
1173476,Michael Jackson: Faking It,michael jackson faking it,Documentary|Crime,"Before his death in 2009, Michael Jackson was the biggest pop star on the planet. But his private life was marred by allegations of child sex abuse. Experts in body language, speech and forensic psychology explore whether he was ""faking it"" on camera.",https://image.tmdb.org/t/p/w500/aZbRJYyj9bSJpFI5SvnrE5565qJ.jpg
204082,Homefront,homefront,Action|Thriller,"Phil Broker, a retired DEA agent, leads a quiet life with his daughter Maddy, until a school bullying incident draws them into a conflict with Morgan “Gator” Bodine, a local crime boss.",https://image.tmdb.org/t/p/w500/xcFLM44jgl015wLe7lWC1C1bEEM.jpg
467905,How to Make a Killing,how to make a killing,Comedy|Thriller,"Disowned at birth by his obscenely wealthy family, blue-collar Becket Redfellow will stop at nothing to reclaim his inheritance, no matter how many relatives stand in his way.",https://image.tmdb.org/t/p/w500/vxMeKC7o5Gi8IHMi6lUgsdprTqv.jpg
8689,Cannibal Holocaust,cannibal holocaust,Horror,A New York University professor returns from a rescue mission to the Amazon rainforest with the footage shot by a lost team of documentarians who were making a film about the area's local cannibal tribes.,https://image.tmdb.org/t/p/w500/otxZzMh53TsN7yYFqSZ3rwH1yMd.jpg
28,Apocalypse Now,apocalypse now,Drama|War,"At the height of the Vietnam war, Captain Benjamin Willard is sent on a dangerous mission that, officially, ""does not exist, nor will it ever exist."" His goal is to locate - and eliminate - a mysterious Green Beret Colonel named Walter Kurtz, who has been leading his personal army on illegal guerrilla missions into enemy territory.",https://image.tmdb.org/t/p/w500/gQB8Y5RCMkv2zwzFHbUJX3kAhvA.jpg
105825,Erotic Ghost Story III,erotic ghost story iii,Horror|Drama|Fantasy,"A wanderer meets a monk with magical powers and becomes entranced by a mural of exquisite dancing women. He enters the painting, unaware of the conspiracy behind it, and must rescue the women who are trapped within.",https://image.tmdb.org/t/p/w500/2b1Y6NbZenY45DgC5CwncoLkpo.jpg
766507,Prey,prey,Thriller|Action|Science Fiction,"When danger threatens her camp, the fierce and highly skilled Comanche warrior Naru sets out to protect her people. But the prey she stalks turns out to be a highly evolved alien predator with a technically advanced arsenal.",https://image.tmdb.org/t/p/w500/2FKjLRt7oK1bRRIrxgWmthbBdFh.jpg
12155,Alice in Wonderland,alice in wonderland,Family|Fantasy|Adventure,"Alice, now 19 years old, returns to the whimsical world she first entered as a child and embarks on a journey to discover her true destiny.",https://image.tmdb.org/t/p/w500/o0kre9wRCZz3jjSjaru7QU0UtFz.jpg
558449,Gladiator II,gladiator ii,Action|Adventure|Drama,"Years after witnessing the death of the revered hero Maximus at the hands of his uncle, Lucius is forced to enter the Colosseum after his home is conquered by the tyrannical Emperors who now lead Rome with an iron fist. With rage in his heart and the future of the Empire at stake, Lucius must look to his past to find strength and honor to return the glory of Rome to its people.",https://image.tmdb.org/t/p/w500/2cxhvwyEwRlysAmRH4iodkvo0z5.jpg
493529,Dungeons & Dragons: Honor Among Thieves,dungeons & dragons honor among thieves,Adventure|Fantasy|Comedy,"A charming thief and a band of unlikely adventurers undertake an epic heist to retrieve a lost relic, but things go dangerously awry when they run afoul of the wrong people.",https://image.tmdb.org/t/p/w500/v7UF7ypAqjsFZFdjksjQ7IUpXdn.jpg
1302007,Kaulayaw,kaulayaw,Drama,"Two college schoolmates venture into the world of cybersex to support their needs. They fulfill their fans' sexual fantasy only to realized that they too, are falling for each other.",https://image.tmdb.org/t/p/w500/qifjfp5a2gHQ0WsGhTvlamPshnH.jpg
104594,The Cave of the Silken Web,the cave of the silken web,Fantasy|Adventure|Action|Music,"Monkey King, Pig and Friar Sand must rescue his master Buddhist monk from seven witches / spiders who believe themselves to be immortal if they eat the monk's flesh. The third part of the Shaw Brothers film series about Monkey King after the novel ""Journey to the West.""",https://image.tmdb.org/t/p/w500/lEvNC9J2UzWc3PkptXMGcGVxSNq.jpg
102382,The Amazing Spider-Man 2,the amazing spiderman 2,Action|Adventure|Science Fiction,"For Peter Parker, life is busy. Between taking out the bad guys as Spider-Man and spending time with the person he loves, Gwen Stacy, high school graduation cannot come quickly enough. Peter has not forgotten about the promise he made to Gwen’s father to protect her by staying away, but that is a promise he cannot keep. Things will change for Peter when a new villain, Electro, emerges, an old friend, Harry Osborn, returns, and Peter uncovers new clues about his past.",https://image.tmdb.org/t/p/w500/dGjoPttcbKR5VWg1jQuNFB247KL.jpg
9470,Kung Fu Hustle,kung fu hustle,Action|Comedy|Crime|Fantasy,"It's the 1940s, and the notorious Axe Gang terrorizes Shanghai. Small-time criminals Sing and Bone hope to join, but they only manage to make lots of very dangerous enemies. Fortunately for them, kung fu masters and hidden strength can be found in unlikely places. Now they just have to take on the entire Axe Gang.",https://image.tmdb.org/t/p/w500/exbyTbrvRUDKN2mcNEuVor4VFQW.jpg
670,Oldboy,oldboy,Drama|Thriller|Mystery|Action,"With no clue how he came to be imprisoned, drugged and tortured for 15 years, a desperate man seeks revenge on his captors.",https://image.tmdb.org/t/p/w500/pWDtjs568ZfOTMbURQBYuT4Qxka.jpg
